# print with MP based on the cost matrix: 
#  0->0 =0
#  0->1 =2
#  1->0 =1
#  1->1 =0
POS	Node	State
24	N3	1
24	N4	1
24	S4	1
24	S5	1
24	S3	1
24	N5	1
24	S1	1
24	S2	1
24	S6	1
25	N1	1
25	N2	1
25	N3	1
25	N4	1
25	S4	1
25	S5	1
25	S3	1
25	N5	1
25	S1	1
25	S2	1
25	S6	1
26	N1	1
26	N2	0
26	N3	0
26	N4	0
26	S4	0
26	S5	0
26	S3	0
26	N5	0
26	S1	0
26	S2	0
26	S6	1
27	N1	1
27	N2	1
27	N3	1
27	N4	1
27	S4	1
27	S5	1
27	S3	1
27	N5	1
27	S1	1
27	S2	1
27	S6	1
28	N1	1
28	N2	1
28	N3	1
28	N4	1
28	S4	1
28	S5	1
28	S3	1
28	N5	1
28	S1	1
28	S2	1
28	S6	1
29	N1	1
29	N2	1
29	N3	1
29	N4	1
29	S4	1
29	S5	1
29	S3	1
29	N5	1
29	S1	1
29	S2	1
29	S6	1
30	N1	1
30	N2	1
30	N3	1
30	N4	1
30	S4	1
30	S5	1
30	S3	1
30	N5	1
30	S1	1
30	S2	1
30	S6	1
31	N1	1
31	N2	1
31	N3	1
31	N4	1
31	S4	1
31	S5	1
31	S3	1
31	N5	1
31	S1	1
31	S2	1
31	S6	1
32	N1	1
32	N2	1
32	N3	1
32	N4	1
32	S4	1
32	S5	1
32	S3	1
32	N5	1
32	S1	1
32	S2	1
32	S6	1
33	N1	1
33	N2	1
33	N3	1
33	N4	1
33	S4	1
33	S5	1
33	S3	1
33	N5	1
33	S1	1
33	S2	1
33	S6	1
34	N1	1
34	N2	1
34	N3	1
34	N4	1
34	S4	1
34	S5	1
34	S3	1
34	N5	1
34	S1	1
34	S2	1
34	S6	1
35	N1	1
35	N2	1
35	N3	1
35	N4	1
35	S4	1
35	S5	1
35	S3	1
35	N5	1
35	S1	1
35	S2	1
35	S6	1
36	N1	1
36	N2	1
36	N3	1
36	N4	1
36	S4	1
36	S5	1
36	S3	1
36	N5	1
36	S1	1
36	S2	1
36	S6	1
37	N1	1
37	N2	1
37	N3	1
37	N4	1
37	S4	1
37	S5	1
37	S3	1
37	N5	1
37	S1	1
37	S2	1
37	S6	1
38	N1	1
38	N2	1
38	N3	1
38	N4	1
38	S4	1
38	S5	1
38	S3	1
38	N5	1
38	S1	1
38	S2	1
38	S6	1
39	N1	1
39	N2	1
39	N3	1
39	N4	1
39	S4	1
39	S5	1
39	S3	1
39	N5	1
39	S1	1
39	S2	1
39	S6	1
40	N1	1
40	N2	1
40	N3	1
40	N4	1
40	S4	1
40	S5	1
40	S3	1
40	N5	0
40	S1	0
40	S2	0
40	S6	1
41	N1	1
41	N2	1
41	N3	1
41	N4	1
41	S4	1
41	S5	1
41	S3	1
41	N5	1
41	S1	1
41	S2	1
41	S6	1
42	N1	1
42	N2	0
42	N3	0
42	N4	0
42	S4	0
42	S5	0
42	S3	0
42	N5	0
42	S1	0
42	S2	0
42	S6	1
43	N1	1
43	N2	1
43	N3	1
43	N4	1
43	S4	1
43	S5	1
43	S3	1
43	N5	1
43	S1	1
43	S2	1
43	S6	1
44	N1	1
44	N2	1
44	N3	1
44	N4	1
44	S4	1
44	S5	1
44	S3	1
44	N5	1
44	S1	1
44	S2	1
44	S6	1
45	N1	1
45	N2	1
45	N3	1
45	N4	1
45	S4	1
45	S5	1
45	S3	1
45	N5	1
45	S1	1
45	S2	1
45	S6	1
46	N1	1
46	N2	1
46	N3	1
46	N4	1
46	S4	1
46	S5	1
46	S3	1
46	N5	1
46	S1	1
46	S2	1
46	S6	1
47	N1	1
47	N2	1
47	N3	1
47	N4	1
47	S4	1
47	S5	1
47	S3	1
47	N5	1
47	S1	1
47	S2	1
47	S6	1
48	N1	1
48	N2	1
48	N3	1
48	N4	1
48	S4	1
48	S5	1
48	S3	1
48	N5	1
48	S1	1
48	S2	1
48	S6	1
49	N1	1
49	N2	1
49	N3	1
49	N4	1
49	S4	1
49	S5	1
49	S3	1
49	N5	1
49	S1	1
49	S2	1
49	S6	1
50	N1	1
50	N2	1
50	N3	1
50	N4	1
50	S4	1
50	S5	1
50	S3	1
50	N5	1
50	S1	1
50	S2	1
50	S6	1
51	N1	1
51	N2	1
51	N3	1
51	N4	1
51	S4	1
51	S5	1
51	S3	1
51	N5	1
51	S1	1
51	S2	1
51	S6	1
52	N1	1
52	N2	1
52	N3	1
52	N4	1
52	S4	1
52	S5	1
52	S3	1
52	N5	1
52	S1	1
52	S2	1
52	S6	1
53	N1	1
53	N2	0
53	N3	0
53	N4	0
53	S4	0
53	S5	0
53	S3	0
53	N5	0
53	S1	0
53	S2	0
53	S6	1
54	N1	1
54	N2	1
54	N3	1
54	N4	1
54	S4	1
54	S5	1
54	S3	1
54	N5	1
54	S1	1
54	S2	1
54	S6	1
55	N1	1
55	N2	1
55	N3	1
55	N4	1
55	S4	1
55	S5	1
55	S3	1
55	N5	1
55	S1	1
55	S2	1
55	S6	1
56	N1	1
56	N2	1
56	N3	1
56	N4	1
56	S4	1
56	S5	1
56	S3	1
56	N5	1
56	S1	1
56	S2	1
56	S6	1
57	N1	1
57	N2	1
57	N3	1
57	N4	1
57	S4	1
57	S5	1
57	S3	1
57	N5	1
57	S1	1
57	S2	1
57	S6	1
58	N1	1
58	N2	1
58	N3	1
58	N4	1
58	S4	1
58	S5	1
58	S3	1
58	N5	1
58	S1	1
58	S2	1
58	S6	1
59	N1	1
59	N2	1
59	N3	1
59	N4	1
59	S4	1
59	S5	1
59	S3	1
59	N5	1
59	S1	1
59	S2	1
59	S6	1
60	N1	1
60	N2	1
60	N3	1
60	N4	1
60	S4	1
60	S5	1
60	S3	1
60	N5	1
60	S1	1
60	S2	1
60	S6	0
61	N1	1
61	N2	1
61	N3	1
61	N4	1
61	S4	1
61	S5	1
61	S3	1
61	N5	1
61	S1	1
61	S2	1
61	S6	1
62	N1	1
62	N2	1
62	N3	1
62	N4	1
62	S4	1
62	S5	1
62	S3	1
62	N5	1
62	S1	1
62	S2	1
62	S6	1
63	N1	1
63	N2	1
63	N3	1
63	N4	1
63	S4	1
63	S5	1
63	S3	1
63	N5	1
63	S1	1
63	S2	1
63	S6	1
64	N1	1
64	N2	1
64	N3	1
64	N4	1
64	S4	1
64	S5	1
64	S3	1
64	N5	1
64	S1	1
64	S2	1
64	S6	1
65	N1	1
65	N2	1
65	N3	1
65	N4	1
65	S4	1
65	S5	1
65	S3	1
65	N5	1
65	S1	1
65	S2	1
65	S6	1
66	N1	0
66	N2	0
66	N3	0
66	N4	0
66	S4	0
66	S5	0
66	S3	1
66	N5	0
66	S1	0
66	S2	0
66	S6	0
67	N1	1
67	N2	1
67	N3	1
67	N4	1
67	S4	1
67	S5	1
67	S3	1
67	N5	1
67	S1	1
67	S2	1
67	S6	1
68	N1	1
68	N2	1
68	N3	1
68	N4	1
68	S4	1
68	S5	1
68	S3	1
68	N5	1
68	S1	1
68	S2	1
68	S6	1
69	N1	1
69	N2	1
69	N3	1
69	N4	1
69	S4	1
69	S5	1
69	S3	1
69	N5	1
69	S1	1
69	S2	1
69	S6	0
70	N1	1
70	N2	1
70	N3	1
70	N4	1
70	S4	1
70	S5	1
70	S3	1
70	N5	1
70	S1	1
70	S2	1
70	S6	1
71	N1	1
71	N2	0
71	N3	0
71	N4	0
71	S4	0
71	S5	0
71	S3	0
71	N5	0
71	S1	0
71	S2	0
71	S6	1
72	N1	1
72	N2	1
72	N3	1
72	N4	1
72	S4	1
72	S5	1
72	S3	1
72	N5	1
72	S1	1
72	S2	1
72	S6	1
73	N1	1
73	N2	1
73	N3	1
73	N4	1
73	S4	1
73	S5	1
73	S3	1
73	N5	1
73	S1	1
73	S2	1
73	S6	1
74	N1	1
74	N2	1
74	N3	1
74	N4	1
74	S4	1
74	S5	1
74	S3	1
74	N5	1
74	S1	1
74	S2	1
74	S6	1
75	N1	1
75	N2	1
75	N3	1
75	N4	1
75	S4	1
75	S5	1
75	S3	1
75	N5	1
75	S1	1
75	S2	1
75	S6	1
76	N1	1
76	N2	1
76	N3	1
76	N4	1
76	S4	1
76	S5	1
76	S3	1
76	N5	1
76	S1	1
76	S2	1
76	S6	1
77	N1	1
77	N2	1
77	N3	1
77	N4	1
77	S4	1
77	S5	1
77	S3	1
77	N5	1
77	S1	1
77	S2	1
77	S6	1
78	N1	1
78	N2	1
78	N3	1
78	N4	1
78	S4	1
78	S5	1
78	S3	1
78	N5	1
78	S1	1
78	S2	1
78	S6	1
79	N1	1
79	N2	1
79	N3	1
79	N4	1
79	S4	1
79	S5	1
79	S3	1
79	N5	1
79	S1	1
79	S2	1
79	S6	1
80	N1	1
80	N2	1
80	N3	0
80	N4	0
80	S4	0
80	S5	0
80	S3	0
80	N5	1
80	S1	1
80	S2	1
80	S6	1
81	N1	1
81	N2	1
81	N3	1
81	N4	1
81	S4	1
81	S5	1
81	S3	1
81	N5	1
81	S1	1
81	S2	1
81	S6	1
82	N1	1
82	N2	1
82	N3	1
82	N4	1
82	S4	1
82	S5	1
82	S3	1
82	N5	1
82	S1	1
82	S2	1
82	S6	1
83	N1	1
83	N2	1
83	N3	1
83	N4	1
83	S4	1
83	S5	1
83	S3	1
83	N5	1
83	S1	1
83	S2	1
83	S6	1
84	N1	1
84	N2	1
84	N3	1
84	N4	1
84	S4	1
84	S5	1
84	S3	1
84	N5	1
84	S1	1
84	S2	1
84	S6	1
85	N1	1
85	N2	1
85	N3	1
85	N4	1
85	S4	1
85	S5	1
85	S3	1
85	N5	1
85	S1	1
85	S2	1
85	S6	1
86	N1	1
86	N2	1
86	N3	1
86	N4	1
86	S4	1
86	S5	1
86	S3	1
86	N5	1
86	S1	1
86	S2	1
86	S6	1
87	N1	1
87	N2	1
87	N3	1
87	N4	1
87	S4	1
87	S5	1
87	S3	1
87	N5	1
87	S1	1
87	S2	1
87	S6	1
88	N1	1
88	N2	1
88	N3	1
88	N4	1
88	S4	1
88	S5	1
88	S3	1
88	N5	1
88	S1	1
88	S2	1
88	S6	1
89	N1	1
89	N2	1
89	N3	1
89	N4	1
89	S4	1
89	S5	1
89	S3	1
89	N5	1
89	S1	1
89	S2	1
89	S6	1
90	N1	1
90	N2	1
90	N3	1
90	N4	1
90	S4	1
90	S5	1
90	S3	1
90	N5	1
90	S1	1
90	S2	1
90	S6	1
91	N1	1
91	N2	1
91	N3	1
91	N4	1
91	S4	1
91	S5	1
91	S3	1
91	N5	1
91	S1	1
91	S2	1
91	S6	0
92	N1	1
92	N2	1
92	N3	1
92	N4	1
92	S4	1
92	S5	1
92	S3	1
92	N5	1
92	S1	1
92	S2	1
92	S6	1
93	N1	1
93	N2	1
93	N3	1
93	N4	1
93	S4	1
93	S5	1
93	S3	1
93	N5	1
93	S1	1
93	S2	1
93	S6	1
94	N1	1
94	N2	1
94	N3	1
94	N4	1
94	S4	1
94	S5	1
94	S3	1
94	N5	1
94	S1	1
94	S2	1
94	S6	1
95	N1	1
95	N2	1
95	N3	1
95	N4	1
95	S4	1
95	S5	1
95	S3	1
95	N5	1
95	S1	1
95	S2	1
95	S6	1
96	N1	1
96	N2	1
96	N3	1
96	N4	1
96	S4	1
96	S5	1
96	S3	1
96	N5	1
96	S1	1
96	S2	1
96	S6	1
97	N1	1
97	N2	1
97	N3	1
97	N4	1
97	S4	1
97	S5	1
97	S3	1
97	N5	1
97	S1	1
97	S2	1
97	S6	1
98	N1	1
98	N2	1
98	N3	1
98	N4	1
98	S4	1
98	S5	1
98	S3	1
98	N5	1
98	S1	1
98	S2	1
98	S6	0
99	N1	1
99	N2	1
99	N3	1
99	N4	1
99	S4	1
99	S5	1
99	S3	1
99	N5	1
99	S1	1
99	S2	1
99	S6	1
100	N1	1
100	N2	1
100	N3	1
100	N4	1
100	S4	1
100	S5	1
100	S3	1
100	N5	1
100	S1	1
100	S2	1
100	S6	1
101	N1	1
101	N2	1
101	N3	1
101	N4	1
101	S4	1
101	S5	1
101	S3	1
101	N5	1
101	S1	1
101	S2	1
101	S6	0
102	N1	1
102	N2	1
102	N3	1
102	N4	1
102	S4	1
102	S5	1
102	S3	1
102	N5	1
102	S1	1
102	S2	1
102	S6	1
103	N1	1
103	N2	1
103	N3	1
103	N4	1
103	S4	1
103	S5	1
103	S3	1
103	N5	1
103	S1	1
103	S2	1
103	S6	1
104	N1	1
104	N2	1
104	N3	1
104	N4	1
104	S4	1
104	S5	1
104	S3	1
104	N5	1
104	S1	1
104	S2	1
104	S6	1
105	N1	1
105	N2	1
105	N3	1
105	N4	1
105	S4	1
105	S5	1
105	S3	1
105	N5	1
105	S1	1
105	S2	1
105	S6	1
106	N1	1
106	N2	1
106	N3	1
106	N4	1
106	S4	1
106	S5	1
106	S3	1
106	N5	1
106	S1	1
106	S2	1
106	S6	1
107	N1	1
107	N2	1
107	N3	1
107	N4	1
107	S4	1
107	S5	1
107	S3	1
107	N5	1
107	S1	1
107	S2	1
107	S6	1
108	N1	1
108	N2	1
108	N3	1
108	N4	1
108	S4	1
108	S5	1
108	S3	1
108	N5	1
108	S1	1
108	S2	1
108	S6	1
109	N1	1
109	N2	0
109	N3	0
109	N4	0
109	S4	0
109	S5	0
109	S3	0
109	N5	0
109	S1	0
109	S2	0
109	S6	1
110	N1	1
110	N2	1
110	N3	1
110	N4	1
110	S4	1
110	S5	1
110	S3	1
110	N5	1
110	S1	1
110	S2	1
110	S6	1
111	N1	1
111	N2	1
111	N3	1
111	N4	1
111	S4	1
111	S5	1
111	S3	1
111	N5	1
111	S1	1
111	S2	1
111	S6	1
112	N1	1
112	N2	1
112	N3	1
112	N4	1
112	S4	1
112	S5	1
112	S3	1
112	N5	1
112	S1	1
112	S2	1
112	S6	1
113	N1	1
113	N2	1
113	N3	1
113	N4	1
113	S4	1
113	S5	1
113	S3	1
113	N5	1
113	S1	1
113	S2	1
113	S6	1
114	N1	1
114	N2	1
114	N3	1
114	N4	1
114	S4	1
114	S5	1
114	S3	1
114	N5	1
114	S1	1
114	S2	1
114	S6	1
115	N1	1
115	N2	1
115	N3	1
115	N4	1
115	S4	1
115	S5	1
115	S3	1
115	N5	1
115	S1	1
115	S2	1
115	S6	1
116	N1	1
116	N2	1
116	N3	1
116	N4	1
116	S4	1
116	S5	1
116	S3	1
116	N5	1
116	S1	1
116	S2	1
116	S6	1
117	N1	1
117	N2	1
117	N3	1
117	N4	1
117	S4	1
117	S5	1
117	S3	1
117	N5	1
117	S1	1
117	S2	1
117	S6	1
118	N1	1
118	N2	1
118	N3	1
118	N4	1
118	S4	1
118	S5	1
118	S3	1
118	N5	1
118	S1	1
118	S2	1
118	S6	1
119	N1	1
119	N2	1
119	N3	1
119	N4	1
119	S4	1
119	S5	1
119	S3	1
119	N5	1
119	S1	1
119	S2	1
119	S6	1
120	N1	1
120	N2	1
120	N3	1
120	N4	1
120	S4	1
120	S5	1
120	S3	1
120	N5	1
120	S1	1
120	S2	1
120	S6	1
121	N1	1
121	N2	1
121	N3	1
121	N4	1
121	S4	1
121	S5	1
121	S3	1
121	N5	1
121	S1	1
121	S2	1
121	S6	0
122	N1	1
122	N2	1
122	N3	1
122	N4	1
122	S4	1
122	S5	1
122	S3	1
122	N5	1
122	S1	1
122	S2	1
122	S6	1
123	N1	1
123	N2	1
123	N3	1
123	N4	1
123	S4	1
123	S5	1
123	S3	1
123	N5	1
123	S1	1
123	S2	1
123	S6	1
124	N1	1
124	N2	1
124	N3	1
124	N4	1
124	S4	1
124	S5	1
124	S3	1
124	N5	1
124	S1	1
124	S2	1
124	S6	1
125	N1	1
125	N2	1
125	N3	1
125	N4	1
125	S4	1
125	S5	1
125	S3	1
125	N5	1
125	S1	1
125	S2	1
125	S6	1
126	N1	0
126	N2	0
126	N3	1
126	N4	1
126	S4	1
126	S5	1
126	S3	1
126	N5	0
126	S1	0
126	S2	0
126	S6	0
127	N1	1
127	N2	1
127	N3	1
127	N4	1
127	S4	1
127	S5	1
127	S3	1
127	N5	1
127	S1	1
127	S2	1
127	S6	1
128	N1	1
128	N2	1
128	N3	1
128	N4	1
128	S4	1
128	S5	1
128	S3	1
128	N5	1
128	S1	1
128	S2	1
128	S6	1
129	N1	0
129	N2	0
129	N3	1
129	N4	1
129	S4	1
129	S5	1
129	S3	1
129	N5	0
129	S1	0
129	S2	0
129	S6	0
130	N1	1
130	N2	1
130	N3	1
130	N4	1
130	S4	1
130	S5	1
130	S3	1
130	N5	1
130	S1	1
130	S2	1
130	S6	0
131	N1	1
131	N2	1
131	N3	1
131	N4	1
131	S4	1
131	S5	1
131	S3	1
131	N5	1
131	S1	1
131	S2	1
131	S6	1
132	N1	1
132	N2	1
132	N3	1
132	N4	1
132	S4	1
132	S5	1
132	S3	1
132	N5	1
132	S1	1
132	S2	1
132	S6	1
133	N1	1
133	N2	1
133	N3	1
133	N4	1
133	S4	1
133	S5	1
133	S3	1
133	N5	1
133	S1	1
133	S2	1
133	S6	1
134	N1	1
134	N2	1
134	N3	1
134	N4	1
134	S4	1
134	S5	1
134	S3	1
134	N5	1
134	S1	1
134	S2	1
134	S6	0
135	N1	1
135	N2	1
135	N3	1
135	N4	1
135	S4	1
135	S5	1
135	S3	1
135	N5	1
135	S1	1
135	S2	1
135	S6	1
136	N1	1
136	N2	1
136	N3	1
136	N4	1
136	S4	1
136	S5	1
136	S3	1
136	N5	1
136	S1	1
136	S2	1
136	S6	0
137	N1	1
137	N2	1
137	N3	1
137	N4	1
137	S4	1
137	S5	1
137	S3	1
137	N5	1
137	S1	1
137	S2	1
137	S6	1
138	N1	1
138	N2	1
138	N3	1
138	N4	1
138	S4	1
138	S5	1
138	S3	1
138	N5	1
138	S1	1
138	S2	1
138	S6	1
139	N1	1
139	N2	1
139	N3	1
139	N4	1
139	S4	1
139	S5	1
139	S3	1
139	N5	1
139	S1	1
139	S2	1
139	S6	0
140	N1	1
140	N2	1
140	N3	1
140	N4	1
140	S4	1
140	S5	1
140	S3	1
140	N5	1
140	S1	1
140	S2	1
140	S6	1
141	N1	1
141	N2	1
141	N3	1
141	N4	1
141	S4	1
141	S5	1
141	S3	1
141	N5	1
141	S1	1
141	S2	1
141	S6	1
142	N1	0
142	N2	0
142	N3	0
142	N4	0
142	S4	0
142	S5	0
142	S3	0
142	N5	0
142	S1	0
142	S2	1
142	S6	0
143	N1	0
143	N2	0
143	N3	0
143	N4	0
143	S4	0
143	S5	0
143	S3	0
143	N5	0
143	S1	1
143	S2	0
143	S6	0
144	N1	1
144	N2	1
144	N3	1
144	N4	1
144	S4	1
144	S5	1
144	S3	1
144	N5	1
144	S1	1
144	S2	1
144	S6	0
145	N1	1
145	N2	1
145	N3	1
145	N4	1
145	S4	1
145	S5	1
145	S3	1
145	N5	1
145	S1	1
145	S2	1
145	S6	1
146	N1	1
146	N2	1
146	N3	1
146	N4	1
146	S4	1
146	S5	1
146	S3	1
146	N5	1
146	S1	1
146	S2	1
146	S6	1
147	N1	1
147	N2	1
147	N3	1
147	N4	1
147	S4	1
147	S5	1
147	S3	1
147	N5	1
147	S1	1
147	S2	1
147	S6	1
148	N1	1
148	N2	1
148	N3	1
148	N4	1
148	S4	1
148	S5	1
148	S3	1
148	N5	1
148	S1	1
148	S2	1
148	S6	1
149	N1	1
149	N2	1
149	N3	1
149	N4	1
149	S4	1
149	S5	1
149	S3	1
149	N5	1
149	S1	1
149	S2	1
149	S6	1
150	N1	1
150	N2	1
150	N3	1
150	N4	1
150	S4	1
150	S5	1
150	S3	1
150	N5	1
150	S1	1
150	S2	1
150	S6	1
151	N1	1
151	N2	1
151	N3	1
151	N4	1
151	S4	1
151	S5	1
151	S3	1
151	N5	1
151	S1	1
151	S2	1
151	S6	1
152	N1	1
152	N2	1
152	N3	1
152	N4	1
152	S4	1
152	S5	1
152	S3	1
152	N5	1
152	S1	1
152	S2	1
152	S6	1
153	N1	1
153	N2	1
153	N3	1
153	N4	1
153	S4	1
153	S5	1
153	S3	1
153	N5	1
153	S1	1
153	S2	1
153	S6	0
154	N1	1
154	N2	1
154	N3	1
154	N4	1
154	S4	1
154	S5	1
154	S3	1
154	N5	1
154	S1	1
154	S2	1
154	S6	1
155	N1	1
155	N2	1
155	N3	1
155	N4	1
155	S4	1
155	S5	1
155	S3	1
155	N5	1
155	S1	1
155	S2	1
155	S6	0
156	N1	1
156	N2	1
156	N3	1
156	N4	1
156	S4	1
156	S5	1
156	S3	1
156	N5	1
156	S1	1
156	S2	1
156	S6	1
157	N1	1
157	N2	0
157	N3	0
157	N4	0
157	S4	0
157	S5	0
157	S3	0
157	N5	0
157	S1	0
157	S2	0
157	S6	1
158	N1	1
158	N2	1
158	N3	1
158	N4	1
158	S4	1
158	S5	1
158	S3	1
158	N5	1
158	S1	1
158	S2	1
158	S6	1
159	N1	1
159	N2	1
159	N3	1
159	N4	1
159	S4	1
159	S5	1
159	S3	1
159	N5	1
159	S1	1
159	S2	1
159	S6	1
160	N1	1
160	N2	1
160	N3	1
160	N4	1
160	S4	1
160	S5	1
160	S3	1
160	N5	0
160	S1	0
160	S2	0
160	S6	1
161	N1	1
161	N2	1
161	N3	1
161	N4	1
161	S4	1
161	S5	1
161	S3	1
161	N5	1
161	S1	1
161	S2	1
161	S6	1
162	N1	1
162	N2	1
162	N3	1
162	N4	1
162	S4	1
162	S5	1
162	S3	1
162	N5	1
162	S1	1
162	S2	1
162	S6	1
163	N1	1
163	N2	1
163	N3	1
163	N4	1
163	S4	1
163	S5	1
163	S3	1
163	N5	1
163	S1	1
163	S2	1
163	S6	1
164	N1	1
164	N2	1
164	N3	1
164	N4	1
164	S4	1
164	S5	1
164	S3	1
164	N5	1
164	S1	1
164	S2	1
164	S6	1
165	N1	1
165	N2	1
165	N3	0
165	N4	0
165	S4	0
165	S5	0
165	S3	0
165	N5	1
165	S1	0
165	S2	1
165	S6	1
166	N1	1
166	N2	1
166	N3	0
166	N4	0
166	S4	0
166	S5	0
166	S3	0
166	N5	1
166	S1	1
166	S2	1
166	S6	1
167	N1	1
167	N2	1
167	N3	1
167	N4	1
167	S4	1
167	S5	1
167	S3	1
167	N5	1
167	S1	1
167	S2	1
167	S6	1
168	N1	1
168	N2	1
168	N3	1
168	N4	1
168	S4	1
168	S5	1
168	S3	1
168	N5	1
168	S1	1
168	S2	1
168	S6	1
169	N1	1
169	N2	1
169	N3	1
169	N4	1
169	S4	1
169	S5	1
169	S3	1
169	N5	1
169	S1	1
169	S2	1
169	S6	0
170	N1	1
170	N2	1
170	N3	1
170	N4	1
170	S4	1
170	S5	1
170	S3	1
170	N5	1
170	S1	1
170	S2	1
170	S6	1
171	N1	1
171	N2	1
171	N3	1
171	N4	1
171	S4	1
171	S5	1
171	S3	1
171	N5	1
171	S1	1
171	S2	1
171	S6	1
172	N1	1
172	N2	1
172	N3	1
172	N4	1
172	S4	1
172	S5	1
172	S3	1
172	N5	1
172	S1	1
172	S2	1
172	S6	1
173	N1	1
173	N2	1
173	N3	1
173	N4	1
173	S4	1
173	S5	1
173	S3	1
173	N5	1
173	S1	1
173	S2	1
173	S6	1
174	N1	0
174	N2	0
174	N3	1
174	N4	1
174	S4	1
174	S5	1
174	S3	1
174	N5	0
174	S1	0
174	S2	0
174	S6	0
175	N1	1
175	N2	1
175	N3	1
175	N4	1
175	S4	1
175	S5	1
175	S3	1
175	N5	1
175	S1	1
175	S2	1
175	S6	0
176	N1	1
176	N2	1
176	N3	1
176	N4	1
176	S4	1
176	S5	1
176	S3	1
176	N5	1
176	S1	1
176	S2	1
176	S6	1
177	N1	1
177	N2	1
177	N3	1
177	N4	1
177	S4	1
177	S5	1
177	S3	1
177	N5	1
177	S1	1
177	S2	1
177	S6	1
178	N1	1
178	N2	1
178	N3	1
178	N4	1
178	S4	1
178	S5	1
178	S3	1
178	N5	1
178	S1	1
178	S2	1
178	S6	0
179	N1	1
179	N2	1
179	N3	1
179	N4	1
179	S4	1
179	S5	1
179	S3	1
179	N5	1
179	S1	1
179	S2	1
179	S6	1
180	N1	1
180	N2	1
180	N3	1
180	N4	1
180	S4	1
180	S5	1
180	S3	1
180	N5	1
180	S1	1
180	S2	1
180	S6	1
181	N1	1
181	N2	1
