POS	Node	State	Prob
11	N2	1	0.9916
11	S6	1	1
11	N1	1	0.9667
12	S4	1	0
12	S5	1	0
12	N4	1	1.414e-07
12	S3	1	0
12	N3	1	2.253e-05
12	S1	1	0
12	S2	1	0
12	N5	1	3.255e-05
12	N2	1	0.04233
12	S6	1	1
12	N1	1	0.5623
13	S4	1	1
13	S5	1	1
13	N4	1	1
13	S3	1	1
13	N3	1	1
13	S1	1	1
13	S2	1	1
13	N5	1	1
13	N2	1	0.9888
13	S6	1	0.9054
13	N1	1	0.9337
14	S4	1	1
14	S5	1	1
14	N4	1	1
14	S3	1	1
14	N3	1	1
14	S1	1	1
14	S2	1	1
14	N5	1	1
14	N2	1	0.9916
14	S6	1	1
14	N1	1	0.9667
15	S4	1	1
15	S5	1	1
15	N4	1	1
15	S3	1	1
15	N3	1	1
15	S1	1	1
15	S2	1	1
15	N5	1	1
15	N2	1	0.9916
15	S6	1	1
15	N1	1	0.9667
16	S4	1	1
16	S5	1	1
16	N4	1	1
16	S3	1	1
16	N3	1	1
16	S1	1	1
16	S2	1	1
16	N5	1	1
16	N2	1	0.9916
16	S6	1	1
16	N1	1	0.9667
17	S4	1	1
17	S5	1	1
17	N4	1	1
17	S3	1	1
17	N3	1	1
17	S1	1	1
17	S2	1	1
17	N5	1	1
17	N2	1	0.9916
17	S6	1	1
17	N1	1	0.9667
18	S4	1	1
18	S5	1	1
18	N4	1	1
18	S3	1	1
18	N3	1	1
18	S1	1	1
18	S2	1	1
18	N5	1	1
18	N2	1	0.9916
18	S6	1	1
18	N1	1	0.9667
19	S4	1	1
19	S5	1	1
19	N4	1	1
19	S3	1	1
19	N3	1	1
19	S1	1	1
19	S2	1	1
19	N5	1	1
19	N2	1	0.9916
19	S6	1	1
19	N1	1	0.9667
20	S4	1	0
20	S5	1	0
20	N4	1	1.414e-07
20	S3	1	0
20	N3	1	2.253e-05
20	S1	1	0
20	S2	1	0
20	N5	1	3.255e-05
20	N2	1	0.04233
20	S6	1	1
20	N1	1	0.5623
21	S4	1	1
21	S5	1	1
21	N4	1	1
21	S3	1	1
21	N3	1	1
21	S1	1	1
21	S2	1	1
21	N5	1	1
21	N2	1	0.9916
21	S6	1	1
21	N1	1	0.9667
22	S4	1	1
22	S5	1	1
22	N4	1	1
22	S3	1	1
22	N3	1	1
22	S1	1	1
22	S2	1	1
22	N5	1	1
22	N2	1	0.9916
22	S6	1	1
22	N1	1	0.9667
23	S4	1	1
23	S5	1	1
23	N4	1	1
23	S3	1	1
23	N3	1	1
23	S1	1	1
23	S2	1	1
23	N5	1	1
23	N2	1	0.9916
23	S6	1	1
23	N1	1	0.9667
24	S4	1	1
24	S5	1	1
24	N4	1	1
24	S3	1	1
24	N3	1	1
24	S1	1	1
24	S2	1	1
24	N5	1	1
24	N2	1	0.9916
24	S6	1	1
24	N1	1	0.9667
25	S4	1	1
25	S5	1	1
25	N4	1	1
25	S3	1	1
25	N3	1	1
25	S1	1	1
25	S2	1	1
25	N5	1	1
25	N2	1	0.9916
25	S6	1	1
25	N1	1	0.9667
26	S4	1	0
26	S5	1	0
26	N4	1	1.414e-07
26	S3	1	0
26	N3	1	2.253e-05
26	S1	1	0
26	S2	1	0
26	N5	1	3.255e-05
26	N2	1	0.04233
26	S6	1	1
26	N1	1	0.5623
27	S4	1	1
27	S5	1	1
27	N4	1	1
27	S3	1	1
27	N3	1	1
27	S1	1	1
27	S2	1	1
27	N5	1	1
27	N2	1	0.9916
27	S6	1	1
27	N1	1	0.9667
28	S4	1	1
28	S5	1	1
28	N4	1	1
28	S3	1	1
28	N3	1	1
28	S1	1	1
28	S2	1	1
28	N5	1	1
28	N2	1	0.9916
28	S6	1	1
28	N1	1	0.9667
29	S4	1	1
29	S5	1	1
29	N4	1	1
29	S3	1	1
29	N3	1	1
29	S1	1	1
29	S2	1	1
29	N5	1	1
29	N2	1	0.9916
29	S6	1	1
29	N1	1	0.9667
30	S4	1	1
30	S5	1	1
30	N4	1	1
30	S3	1	1
30	N3	1	1
30	S1	1	1
30	S2	1	1
30	N5	1	1
30	N2	1	0.9916
30	S6	1	1
30	N1	1	0.9667
31	S4	1	1
31	S5	1	1
31	N4	1	1
31	S3	1	1
31	N3	1	1
31	S1	1	1
31	S2	1	1
31	N5	1	1
31	N2	1	0.9916
31	S6	1	1
31	N1	1	0.9667
32	S4	1	1
32	S5	1	1
32	N4	1	1
32	S3	1	1
32	N3	1	1
32	S1	1	1
32	S2	1	1
32	N5	1	1
32	N2	1	0.9916
32	S6	1	1
32	N1	1	0.9667
33	S4	1	1
33	S5	1	1
33	N4	1	1
33	S3	1	1
33	N3	1	1
33	S1	1	1
33	S2	1	1
33	N5	1	1
33	N2	1	0.9916
33	S6	1	1
33	N1	1	0.9667
34	S4	1	1
34	S5	1	1
34	N4	1	1
34	S3	1	1
34	N3	1	1
34	S1	1	1
34	S2	1	1
34	N5	1	1
34	N2	1	0.9916
34	S6	1	1
34	N1	1	0.9667
35	S4	1	1
35	S5	1	1
35	N4	1	1
35	S3	1	1
35	N3	1	1
35	S1	1	1
35	S2	1	1
35	N5	1	1
35	N2	1	0.9916
35	S6	1	1
35	N1	1	0.9667
36	S4	1	1
36	S5	1	1
36	N4	1	1
36	S3	1	1
36	N3	1	1
36	S1	1	1
36	S2	1	1
36	N5	1	1
36	N2	1	0.9916
36	S6	1	1
36	N1	1	0.9667
37	S4	1	1
37	S5	1	1
37	N4	1	1
37	S3	1	1
37	N3	1	1
37	S1	1	1
37	S2	1	1
37	N5	1	1
37	N2	1	0.9916
37	S6	1	1
37	N1	1	0.9667
38	S4	1	1
38	S5	1	1
38	N4	1	1
38	S3	1	1
38	N3	1	1
38	S1	1	1
38	S2	1	1
38	N5	1	1
38	N2	1	0.9916
38	S6	1	1
38	N1	1	0.9667
39	S4	1	1
39	S5	1	1
39	N4	1	1
39	S3	1	1
39	N3	1	1
39	S1	1	1
39	S2	1	1
39	N5	1	1
39	N2	1	0.9916
39	S6	1	1
39	N1	1	0.9667
40	S4	1	1
40	S5	1	1
40	N4	1	1
40	S3	1	1
40	N3	1	0.9998
40	S1	1	0
40	S2	1	0
40	N5	1	0.0002327
40	N2	1	0.6757
40	S6	1	1
40	N1	1	0.8003
41	S4	1	0.9342
41	S5	1	0.9343
41	N4	1	0.9347
41	S3	1	0.9351
41	N3	1	0.9358
41	S1	1	1
41	S2	1	1
41	N5	1	1
41	N2	1	0.9579
41	S6	1	0.8907
41	N1	1	0.9144
42	S4	1	0
42	S5	1	0
42	N4	1	1.414e-07
42	S3	1	0
42	N3	1	2.253e-05
42	S1	1	0
42	S2	1	0
42	N5	1	3.255e-05
42	N2	1	0.04233
42	S6	1	1
42	N1	1	0.5623
43	S4	1	1
43	S5	1	1
43	N4	1	1
43	S3	1	1
43	N3	1	1
43	S1	1	1
43	S2	1	1
43	N5	1	1
43	N2	1	0.9916
43	S6	1	1
43	N1	1	0.9667
44	S4	1	1
44	S5	1	1
44	N4	1	1
44	S3	1	1
44	N3	1	1
44	S1	1	1
44	S2	1	1
44	N5	1	1
44	N2	1	0.9916
44	S6	1	1
44	N1	1	0.9667
45	S4	1	1
45	S5	1	1
45	N4	1	1
45	S3	1	1
45	N3	1	1
45	S1	1	1
45	S2	1	1
45	N5	1	1
45	N2	1	0.9916
45	S6	1	1
45	N1	1	0.9667
46	S4	1	1
46	S5	1	1
46	N4	1	1
46	S3	1	1
46	N3	1	1
46	S1	1	1
46	S2	1	1
46	N5	1	1
46	N2	1	0.9916
46	S6	1	1
46	N1	1	0.9667
47	S4	1	1
47	S5	1	1
47	N4	1	1
47	S3	1	1
47	N3	1	1
47	S1	1	1
47	S2	1	1
47	N5	1	1
47	N2	1	0.9916
47	S6	1	1
47	N1	1	0.9667
48	S4	1	1
48	S5	1	1
48	N4	1	1
48	S3	1	1
48	N3	1	1
48	S1	1	1
48	S2	1	1
48	N5	1	1
48	N2	1	0.9916
48	S6	1	1
48	N1	1	0.9667
49	S4	1	1
49	S5	1	1
49	N4	1	1
49	S3	1	1
49	N3	1	1
49	S1	1	1
49	S2	1	1
49	N5	1	1
49	N2	1	0.9916
49	S6	1	1
49	N1	1	0.9667
50	S4	1	1
50	S5	1	1
50	N4	1	1
50	S3	1	1
50	N3	1	1
50	S1	1	1
50	S2	1	1
50	N5	1	1
50	N2	1	0.9916
50	S6	1	1
50	N1	1	0.9667
51	S4	1	1
51	S5	1	1
51	N4	1	1
51	S3	1	1
51	N3	1	1
51	S1	1	1
51	S2	1	1
51	N5	1	1
51	N2	1	0.9916
51	S6	1	1
51	N1	1	0.9667
52	S4	1	1
52	S5	1	1
52	N4	1	1
52	S3	1	1
52	N3	1	1
52	S1	1	1
52	S2	1	1
52	N5	1	1
52	N2	1	0.9916
52	S6	1	1
52	N1	1	0.9667
53	S4	1	0
53	S5	1	0
53	N4	1	1.414e-07
53	S3	1	0
53	N3	1	2.253e-05
53	S1	1	0
53	S2	1	0
53	N5	1	3.255e-05
53	N2	1	0.04233
53	S6	1	1
53	N1	1	0.5623
54	S4	1	1
54	S5	1	1
54	N4	1	1
54	S3	1	1
54	N3	1	1
54	S1	1	1
54	S2	1	1
54	N5	1	1
54	N2	1	0.9888
54	S6	1	0.9054
54	N1	1	0.9337
55	S4	1	1
55	S5	1	1
55	N4	1	1
55	S3	1	1
55	N3	1	1
55	S1	1	1
55	S2	1	1
55	N5	1	1
55	N2	1	0.9916
55	S6	1	1
55	N1	1	0.9667
56	S4	1	1
56	S5	1	1
56	N4	1	1
56	S3	1	1
56	N3	1	1
56	S1	1	1
56	S2	1	1
56	N5	1	1
56	N2	1	0.9916
56	S6	1	1
56	N1	1	0.9667
57	S4	1	1
57	S5	1	1
57	N4	1	1
57	S3	1	1
57	N3	1	1
57	S1	1	1
57	S2	1	1
57	N5	1	1
57	N2	1	0.9916
57	S6	1	1
57	N1	1	0.9667
58	S4	1	1
58	S5	1	1
58	N4	1	1
58	S3	1	1
58	N3	1	1
58	S1	1	1
58	S2	1	1
58	N5	1	1
58	N2	1	0.9916
58	S6	1	1
58	N1	1	0.9667
59	S4	1	1
59	S5	1	1
59	N4	1	1
59	S3	1	1
59	N3	1	1
59	S1	1	1
59	S2	1	1
59	N5	1	1
59	N2	1	0.9916
59	S6	1	1
59	N1	1	0.9667
60	S4	1	1
60	S5	1	1
60	N4	1	1
60	S3	1	1
60	N3	1	0.9999
60	S1	1	1
60	S2	1	1
60	N5	1	0.9999
60	N2	1	0.9619
60	S6	1	0
60	N1	1	0.6183
61	S4	1	1
61	S5	1	1
61	N4	1	1
61	S3	1	1
61	N3	1	1
61	S1	1	1
61	S2	1	1
61	N5	1	1
61	N2	1	0.9916
61	S6	1	1
61	N1	1	0.9667
62	S4	1	1
62	S5	1	1
62	N4	1	1
62	S3	1	1
62	N3	1	1
62	S1	1	1
62	S2	1	1
62	N5	1	1
62	N2	1	0.9916
62	S6	1	1
62	N1	1	0.9667
63	S4	1	1
63	S5	1	1
63	N4	1	1
63	S3	1	1
63	N3	1	1
63	S1	1	1
63	S2	1	1
63	N5	1	1
63	N2	1	0.9916
63	S6	1	1
63	N1	1	0.9667
64	S4	1	1
64	S5	1	1
64	N4	1	1
64	S3	1	1
64	N3	1	1
64	S1	1	1
64	S2	1	1
64	N5	1	1
64	N2	1	0.9916
64	S6	1	1
64	N1	1	0.9667
65	S4	1	1
65	S5	1	1
65	N4	1	1
65	S3	1	1
65	N3	1	1
65	S1	1	1
65	S2	1	1
65	N5	1	1
65	N2	1	0.9916
65	S6	1	1
65	N1	1	0.9667
66	S4	1	0
66	S5	1	0
66	N4	1	0.0002486
66	S3	1	1
66	N3	1	0.2218
66	S1	1	0
66	S2	1	0
66	N5	1	7.802e-05
66	N2	1	0.1419
66	S6	1	0
66	N1	1	0.26
67	S4	1	1
67	S5	1	1
67	N4	1	1
67	S3	1	1
67	N3	1	1
67	S1	1	1
67	S2	1	1
67	N5	1	1
67	N2	1	0.9916
67	S6	1	1
67	N1	1	0.9667
68	S4	1	1
68	S5	1	1
68	N4	1	1
68	S3	1	1
68	N3	1	1
68	S1	1	1
68	S2	1	1
68	N5	1	1
68	N2	1	0.9916
68	S6	1	1
68	N1	1	0.9667
69	S4	1	1
69	S5	1	1
69	N4	1	1
69	S3	1	1
69	N3	1	0.9999
69	S1	1	1
69	S2	1	1
69	N5	1	0.9999
69	N2	1	0.9619
69	S6	1	0
69	N1	1	0.6183
70	S4	1	1
70	S5	1	1
70	N4	1	1
70	S3	1	1
70	N3	1	1
70	S1	1	1
70	S2	1	1
70	N5	1	1
70	N2	1	0.9916
70	S6	1	1
70	N1	1	0.9667
71	S4	1	0
71	S5	1	0
71	N4	1	1.414e-07
71	S3	1	0
71	N3	1	2.253e-05
71	S1	1	0
71	S2	1	0
71	N5	1	3.255e-05
71	N2	1	0.04233
71	S6	1	1
71	N1	1	0.5623
72	S4	1	1
72	S5	1	1
72	N4	1	1
72	S3	1	1
72	N3	1	1
72	S1	1	1
72	S2	1	1
72	N5	1	1
72	N2	1	0.9916
72	S6	1	1
72	N1	1	0.9667
73	S4	1	1
73	S5	1	1
73	N4	1	1
73	S3	1	1
73	N3	1	1
73	S1	1	1
73	S2	1	1
73	N5	1	1
73	N2	1	0.9916
73	S6	1	1
73	N1	1	0.9667
74	S4	1	1
74	S5	1	1
74	N4	1	1
74	S3	1	1
74	N3	1	1
74	S1	1	1
74	S2	1	1
74	N5	1	1
74	N2	1	0.9916
74	S6	1	1
74	N1	1	0.9667
75	S4	1	1
75	S5	1	1
75	N4	1	1
75	S3	1	1
75	N3	1	1
75	S1	1	1
75	S2	1	1
75	N5	1	1
75	N2	1	0.9916
75	S6	1	1
75	N1	1	0.9667
76	S4	1	1
76	S5	1	1
76	N4	1	1
76	S3	1	1
76	N3	1	1
76	S1	1	1
76	S2	1	1
76	N5	1	1
76	N2	1	0.9916
76	S6	1	1
76	N1	1	0.9667
77	S4	1	1
77	S5	1	1
77	N4	1	1
77	S3	1	1
77	N3	1	1
77	S1	1	1
77	S2	1	1
77	N5	1	1
77	N2	1	0.9916
77	S6	1	1
77	N1	1	0.9667
78	S4	1	1
78	S5	1	1
78	N4	1	1
78	S3	1	1
78	N3	1	1
78	S1	1	1
78	S2	1	1
78	N5	1	1
78	N2	1	0.9916
78	S6	1	1
78	N1	1	0.9667
79	S4	1	1
79	S5	1	1
79	N4	1	1
79	S3	1	1
79	N3	1	1
79	S1	1	1
79	S2	1	1
79	N5	1	1
79	N2	1	0.9916
79	S6	1	1
79	N1	1	0.9667
80	S4	1	0
80	S5	1	0
80	N4	1	3.833e-07
80	S3	1	0
80	N3	1	0.0001644
80	S1	1	1
80	S2	1	1
80	N5	1	0.9996
80	N2	1	0.5923
80	S6	1	1
80	N1	1	0.7758
81	S4	1	1
81	S5	1	1
81	N4	1	1
81	S3	1	1
81	N3	1	1
81	S1	1	1
81	S2	1	1
81	N5	1	1
81	N2	1	0.9916
81	S6	1	1
81	N1	1	0.9667
82	S4	1	1
82	S5	1	1
82	N4	1	1
82	S3	1	1
82	N3	1	1
82	S1	1	1
82	S2	1	1
82	N5	1	1
82	N2	1	0.9916
82	S6	1	1
82	N1	1	0.9667
83	S4	1	1
83	S5	1	1
83	N4	1	1
83	S3	1	1
83	N3	1	1
83	S1	1	1
83	S2	1	1
83	N5	1	1
83	N2	1	0.9916
83	S6	1	1
83	N1	1	0.9667
84	S4	1	1
84	S5	1	1
84	N4	1	1
84	S3	1	1
84	N3	1	1
84	S1	1	1
84	S2	1	1
84	N5	1	1
84	N2	1	0.9916
84	S6	1	1
84	N1	1	0.9667
85	S4	1	1
85	S5	1	1
85	N4	1	1
85	S3	1	1
85	N3	1	1
85	S1	1	1
85	S2	1	1
85	N5	1	1
85	N2	1	0.9916
85	S6	1	1
85	N1	1	0.9667
86	S4	1	1
86	S5	1	1
86	N4	1	1
86	S3	1	1
86	N3	1	1
86	S1	1	1
86	S2	1	1
86	N5	1	1
86	N2	1	0.9916
86	S6	1	1
86	N1	1	0.9667
87	S4	1	1
87	S5	1	1
87	N4	1	1
87	S3	1	1
87	N3	1	1
87	S1	1	1
87	S2	1	1
87	N5	1	1
87	N2	1	0.9916
87	S6	1	1
87	N1	1	0.9667
88	S4	1	1
88	S5	1	1
88	N4	1	1
88	S3	1	1
88	N3	1	1
88	S1	1	1
88	S2	1	1
88	N5	1	1
88	N2	1	0.9916
88	S6	1	1
88	N1	1	0.9667
89	S4	1	1
89	S5	1	1
89	N4	1	1
89	S3	1	1
89	N3	1	1
89	S1	1	1
89	S2	1	1
89	N5	1	1
89	N2	1	0.9916
89	S6	1	1
89	N1	1	0.9667
90	S4	1	1
90	S5	1	1
90	N4	1	1
90	S3	1	1
90	N3	1	1
90	S1	1	1
90	S2	1	1
90	N5	1	1
90	N2	1	0.9916
90	S6	1	1
90	N1	1	0.9667
91	S4	1	1
91	S5	1	1
91	N4	1	1
91	S3	1	1
91	N3	1	0.9999
91	S1	1	1
91	S2	1	1
91	N5	1	0.9999
91	N2	1	0.9619
91	S6	1	0
91	N1	1	0.6183
92	S4	1	1
92	S5	1	1
92	N4	1	1
92	S3	1	1
92	N3	1	1
92	S1	1	1
92	S2	1	1
92	N5	1	1
92	N2	1	0.9916
92	S6	1	1
92	N1	1	0.9667
93	S4	1	1
93	S5	1	1
93	N4	1	1
93	S3	1	1
93	N3	1	1
93	S1	1	1
93	S2	1	1
93	N5	1	1
93	N2	1	0.9916
93	S6	1	1
93	N1	1	0.9667
94	S4	1	1
94	S5	1	1
94	N4	1	1
94	S3	1	1
94	N3	1	1
94	S1	1	1
94	S2	1	1
94	N5	1	1
94	N2	1	0.9916
94	S6	1	1
94	N1	1	0.9667
95	S4	1	1
95	S5	1	1
95	N4	1	1
95	S3	1	1
95	N3	1	1
95	S1	1	1
95	S2	1	1
95	N5	1	1
95	N2	1	0.9916
95	S6	1	1
95	N1	1	0.9667
96	S4	1	1
96	S5	1	1
96	N4	1	1
96	S3	1	1
96	N3	1	1
96	S1	1	1
96	S2	1	1
96	N5	1	1
96	N2	1	0.9916
96	S6	1	1
96	N1	1	0.9667
97	S4	1	1
97	S5	1	1
97	N4	1	1
97	S3	1	1
97	N3	1	1
97	S1	1	1
97	S2	1	1
97	N5	1	1
97	N2	1	0.9916
97	S6	1	1
97	N1	1	0.9667
98	S4	1	1
98	S5	1	1
98	N4	1	1
98	S3	1	1
98	N3	1	0.9999
98	S1	1	1
98	S2	1	1
98	N5	1	0.9999
98	N2	1	0.9619
98	S6	1	0
98	N1	1	0.6183
99	S4	1	1
99	S5	1	1
99	N4	1	1
99	S3	1	1
99	N3	1	1
99	S1	1	1
99	S2	1	1
99	N5	1	1
99	N2	1	0.9916
99	S6	1	1
99	N1	1	0.9667
100	S4	1	1
100	S5	1	1
100	N4	1	1
100	S3	1	1
100	N3	1	1
100	S1	1	1
100	S2	1	1
100	N5	1	1
100	N2	1	0.9916
100	S6	1	1
100	N1	1	0.9667
101	S4	1	1
101	S5	1	1
101	N4	1	1
101	S3	1	1
101	N3	1	0.9999
101	S1	1	1
101	S2	1	1
101	N5	1	0.9999
101	N2	1	0.9619
101	S6	1	0
101	N1	1	0.6183
102	S4	1	0.8909
102	S5	1	0.8909
102	N4	1	0.891
102	S3	1	0.8912
102	N3	1	0.8914
102	S1	1	0.8899
102	S2	1	0.8897
102	N5	1	0.8902
102	N2	1	0.8983
102	S6	1	1
102	N1	1	0.9241
103	S4	1	1
103	S5	1	1
103	N4	1	1
103	S3	1	1
103	N3	1	1
103	S1	1	1
103	S2	1	1
103	N5	1	1
103	N2	1	0.9916
103	S6	1	1
103	N1	1	0.9667
104	S4	1	1
104	S5	1	1
104	N4	1	1
104	S3	1	1
104	N3	1	1
104	S1	1	1
104	S2	1	1
104	N5	1	1
104	N2	1	0.9916
104	S6	1	1
104	N1	1	0.9667
105	S4	1	1
105	S5	1	1
105	N4	1	1
105	S3	1	1
105	N3	1	1
105	S1	1	1
105	S2	1	1
105	N5	1	1
105	N2	1	0.9916
105	S6	1	1
105	N1	1	0.9667
106	S4	1	1
106	S5	1	1
106	N4	1	1
106	S3	1	1
106	N3	1	1
106	S1	1	1
106	S2	1	1
106	N5	1	1
106	N2	1	0.9916
106	S6	1	1
106	N1	1	0.9667
107	S4	1	1
107	S5	1	1
107	N4	1	1
107	S3	1	1
107	N3	1	1
107	S1	1	1
107	S2	1	1
107	N5	1	1
107	N2	1	0.9916
107	S6	1	1
107	N1	1	0.9667
108	S4	1	1
108	S5	1	1
108	N4	1	1
108	S3	1	1
108	N3	1	1
108	S1	1	1
108	S2	1	1
108	N5	1	1
108	N2	1	0.9916
108	S6	1	1
108	N1	1	0.9667
109	S4	1	0
109	S5	1	0
109	N4	1	1.414e-07
109	S3	1	0
109	N3	1	2.253e-05
109	S1	1	0
109	S2	1	0
109	N5	1	3.255e-05
109	N2	1	0.04233
109	S6	1	1
109	N1	1	0.5623
110	S4	1	1
110	S5	1	1
110	N4	1	1
110	S3	1	1
110	N3	1	1
110	S1	1	1
110	S2	1	1
110	N5	1	1
110	N2	1	0.9888
110	S6	1	0.9054
110	N1	1	0.9337
111	S4	1	1
111	S5	1	1
111	N4	1	1
111	S3	1	1
111	N3	1	1
111	S1	1	1
111	S2	1	1
111	N5	1	1
111	N2	1	0.9916
111	S6	1	1
111	N1	1	0.9667
112	S4	1	1
112	S5	1	1
112	N4	1	1
112	S3	1	1
112	N3	1	1
112	S1	1	1
112	S2	1	1
112	N5	1	1
112	N2	1	0.9916
112	S6	1	1
112	N1	1	0.9667
113	S4	1	1
113	S5	1	1
113	N4	1	1
113	S3	1	1
113	N3	1	1
113	S1	1	1
113	S2	1	1
113	N5	1	1
113	N2	1	0.9916
113	S6	1	1
113	N1	1	0.9667
114	S4	1	1
114	S5	1	1
114	N4	1	1
114	S3	1	1
114	N3	1	1
114	S1	1	1
114	S2	1	1
114	N5	1	1
114	N2	1	0.9916
114	S6	1	1
114	N1	1	0.9667
115	S4	1	1
115	S5	1	1
115	N4	1	1
115	S3	1	1
115	N3	1	1
115	S1	1	1
115	S2	1	1
115	N5	1	1
115	N2	1	0.9916
115	S6	1	1
115	N1	1	0.9667
116	S4	1	1
116	S5	1	1
116	N4	1	1
116	S3	1	1
116	N3	1	1
116	S1	1	1
116	S2	1	1
116	N5	1	1
116	N2	1	0.9916
116	S6	1	1
116	N1	1	0.9667
117	S4	1	1
117	S5	1	1
117	N4	1	1
117	S3	1	1
117	N3	1	1
117	S1	1	1
117	S2	1	1
117	N5	1	1
117	N2	1	0.9916
117	S6	1	1
117	N1	1	0.9667
118	S4	1	1
118	S5	1	1
118	N4	1	1
118	S3	1	1
118	N3	1	1
118	S1	1	1
118	S2	1	1
118	N5	1	1
118	N2	1	0.9916
118	S6	1	1
118	N1	1	0.9667
119	S4	1	1
119	S5	1	1
119	N4	1	1
119	S3	1	1
119	N3	1	1
119	S1	1	1
119	S2	1	1
119	N5	1	1
119	N2	1	0.9916
119	S6	1	1
119	N1	1	0.9667
120	S4	1	1
120	S5	1	1
120	N4	1	1
120	S3	1	1
120	N3	1	1
120	S1	1	1
120	S2	1	1
120	N5	1	1
120	N2	1	0.9916
120	S6	1	1
120	N1	1	0.9667
121	S4	1	1
121	S5	1	1
121	N4	1	1
121	S3	1	1
121	N3	1	0.9999
121	S1	1	1
121	S2	1	1
121	N5	1	0.9999
121	N2	1	0.9619
121	S6	1	0
121	N1	1	0.6183
122	S4	1	1
122	S5	1	1
122	N4	1	1
122	S3	1	1
122	N3	1	1
122	S1	1	1
122	S2	1	1
122	N5	1	1
122	N2	1	0.9916
122	S6	1	1
122	N1	1	0.9667
123	S4	1	1
123	S5	1	1
123	N4	1	1
123	S3	1	1
123	N3	1	1
123	S1	1	1
123	S2	1	1
123	N5	1	1
123	N2	1	0.9916
123	S6	1	1
123	N1	1	0.9667
124	S4	1	1
124	S5	1	1
124	N4	1	1
124	S3	1	1
124	N3	1	1
124	S1	1	1
124	S2	1	1
124	N5	1	1
124	N2	1	0.9916
124	S6	1	1
124	N1	1	0.9667
125	S4	1	1
125	S5	1	1
125	N4	1	1
125	S3	1	1
125	N3	1	1
125	S1	1	1
125	S2	1	1
125	N5	1	1
125	N2	1	0.9916
125	S6	1	1
125	N1	1	0.9667
126	S4	1	1
126	S5	1	1
126	N4	1	1
126	S3	1	1
126	N3	1	0.9997
126	S1	1	0
126	S2	1	0
126	N5	1	0.0001742
126	N2	1	0.4114
126	S6	1	0
126	N1	1	0.3817
127	S4	1	1
127	S5	1	1
127	N4	1	1
127	S3	1	1
127	N3	1	1
127	S1	1	1
127	S2	1	1
127	N5	1	1
127	N2	1	0.9916
127	S6	1	1
127	N1	1	0.9667
128	S4	1	1
128	S5	1	1
128	N4	1	1
128	S3	1	1
128	N3	1	1
128	S1	1	1
128	S2	1	1
128	N5	1	1
128	N2	1	0.9916
128	S6	1	1
128	N1	1	0.9667
129	S4	1	1
129	S5	1	1
129	N4	1	1
129	S3	1	1
129	N3	1	0.9997
129	S1	1	0
129	S2	1	0
129	N5	1	0.0001742
129	N2	1	0.4114
129	S6	1	0
129	N1	1	0.3817
130	S4	1	0.814
130	S5	1	0.8142
130	N4	1	0.8146
130	S3	1	0.8151
130	N3	1	0.816
130	S1	1	1
130	S2	1	1
130	N5	1	0.9999
130	N2	1	0.8461
130	S6	1	0
