POS	Node	State	Prob
15	N17	1	1
15	S10	1	1
15	N16	1	1
15	S8	1	1
15	N15	1	1
15	S7	1	1
15	N14	1	1
15	S5	1	1
15	S6	1	1
15	N19	1	1
15	S3	1	1
15	S2	1	1
15	S1	1	1
15	S4	1	1
15	N22	1	1
15	N21	1	1
15	N20	1	1
15	N18	1	1
15	N13	1	1
15	N5	1	1
15	N1	1	0.997
16	S20	1	1
16	S21	1	1
16	N4	1	1
16	S22	1	1
16	N3	1	1
16	S23	1	1
16	N2	1	1
16	S12	1	1
16	S14	1	1
16	N10	1	1
16	S13	1	1
16	N9	1	1
16	S18	1	1
16	S19	1	1
16	N11	1	1
16	N8	1	1
16	S15	1	1
16	N7	1	1
16	S16	1	1
16	S17	1	1
16	N12	1	1
16	N6	1	1
16	S9	1	1
16	S11	1	1
16	N17	1	1
16	S10	1	1
16	N16	1	1
16	S8	1	1
16	N15	1	1
16	S7	1	1
16	N14	1	1
16	S5	1	1
16	S6	1	1
16	N19	1	1
16	S3	1	1
16	S2	1	1
16	S1	1	1
16	S4	1	1
16	N22	1	1
16	N21	1	1
16	N20	1	1
16	N18	1	1
16	N13	1	1
16	N5	1	1
16	N1	1	0.997
17	S20	1	1
17	S21	1	1
17	N4	1	1
17	S22	1	1
17	N3	1	1
17	S23	1	1
17	N2	1	1
17	S12	1	1
17	S14	1	1
17	N10	1	1
17	S13	1	1
17	N9	1	1
17	S18	1	1
17	S19	1	1
17	N11	1	1
17	N8	1	1
17	S15	1	1
17	N7	1	1
17	S16	1	1
17	S17	1	1
17	N12	1	1
17	N6	1	1
17	S9	1	1
17	S11	1	1
17	N17	1	1
17	S10	1	1
17	N16	1	1
17	S8	1	1
17	N15	1	1
17	S7	1	1
17	N14	1	1
17	S5	1	1
17	S6	1	1
17	N19	1	1
17	S3	1	1
17	S2	1	1
17	S1	1	1
17	S4	1	1
17	N22	1	1
17	N21	1	1
17	N20	1	1
17	N18	1	1
17	N13	1	1
17	N5	1	1
17	N1	1	0.997
18	S20	1	1
18	S21	1	1
18	N4	1	1
18	S22	1	1
18	N3	1	1
18	S23	1	1
18	N2	1	1
18	S12	1	1
18	S14	1	1
18	N10	1	1
18	S13	1	1
18	N9	1	1
18	S18	1	1
18	S19	1	1
18	N11	1	1
18	N8	1	1
18	S15	1	1
18	N7	1	1
18	S16	1	1
18	S17	1	1
18	N12	1	1
18	N6	1	1
18	S9	1	1
18	S11	1	1
18	N17	1	1
18	S10	1	1
18	N16	1	1
18	S8	1	1
18	N15	1	1
18	S7	1	1
18	N14	1	1
18	S5	1	1
18	S6	1	1
18	N19	1	1
18	S3	1	1
18	S2	1	1
18	S1	1	1
18	S4	1	1
18	N22	1	1
18	N21	1	1
18	N20	1	1
18	N18	1	1
18	N13	1	1
18	N5	1	1
18	N1	1	0.997
19	S20	1	1
19	S21	1	1
19	N4	1	1
19	S22	1	1
19	N3	1	1
19	S23	1	1
19	N2	1	1
19	S12	1	1
19	S14	1	1
19	N10	1	1
19	S13	1	1
19	N9	1	1
19	S18	1	1
19	S19	1	1
19	N11	1	1
19	N8	1	1
19	S15	1	1
19	N7	1	1
19	S16	1	1
19	S17	1	1
19	N12	1	1
19	N6	1	1
19	S9	1	1
19	S11	1	1
19	N17	1	1
19	S10	1	1
19	N16	1	1
19	S8	1	1
19	N15	1	1
19	S7	1	1
19	N14	1	1
19	S5	1	1
19	S6	1	1
19	N19	1	1
19	S3	1	1
19	S2	1	1
19	S1	1	1
19	S4	1	1
19	N22	1	1
19	N21	1	1
19	N20	1	1
19	N18	1	1
19	N13	1	1
19	N5	1	1
19	N1	1	0.997
20	S20	1	1
20	S21	1	1
20	N4	1	1
20	S22	1	1
20	N3	1	1
20	S23	1	1
20	N2	1	1
20	S12	1	1
20	S14	1	1
20	N10	1	1
20	S13	1	1
20	N9	1	1
20	S18	1	1
20	S19	1	1
20	N11	1	1
20	N8	1	1
20	S15	1	1
20	N7	1	1
20	S16	1	1
20	S17	1	1
20	N12	1	1
20	N6	1	1
20	S9	1	1
20	S11	1	1
20	N17	1	1
20	S10	1	1
20	N16	1	1
20	S8	1	1
20	N15	1	1
20	S7	1	1
20	N14	1	1
20	S5	1	1
20	S6	1	1
20	N19	1	1
20	S3	1	1
20	S2	1	1
20	S1	1	1
20	S4	1	1
20	N22	1	1
20	N21	1	1
20	N20	1	1
20	N18	1	1
20	N13	1	1
20	N5	1	1
20	N1	1	0.997
21	S20	1	1
21	S21	1	1
21	N4	1	1
21	S22	1	1
21	N3	1	1
21	S23	1	1
21	N2	1	1
21	S12	1	1
21	S14	1	1
21	N10	1	1
21	S13	1	1
21	N9	1	1
21	S18	1	1
21	S19	1	1
21	N11	1	1
21	N8	1	1
21	S15	1	1
21	N7	1	1
21	S16	1	1
21	S17	1	1
21	N12	1	1
21	N6	1	1
21	S9	1	1
21	S11	1	1
21	N17	1	1
21	S10	1	1
21	N16	1	1
21	S8	1	1
21	N15	1	1
21	S7	1	1
21	N14	1	1
21	S5	1	1
21	S6	1	1
21	N19	1	1
21	S3	1	1
21	S2	1	1
21	S1	1	1
21	S4	1	1
21	N22	1	1
21	N21	1	1
21	N20	1	1
21	N18	1	1
21	N13	1	1
21	N5	1	1
21	N1	1	0.997
22	S20	1	1
22	S21	1	1
22	N4	1	1
22	S22	1	1
22	N3	1	1
22	S23	1	1
22	N2	1	1
22	S12	1	1
22	S14	1	1
22	N10	1	1
22	S13	1	1
22	N9	1	1
22	S18	1	1
22	S19	1	1
22	N11	1	1
22	N8	1	1
22	S15	1	1
22	N7	1	1
22	S16	1	1
22	S17	1	1
22	N12	1	1
22	N6	1	1
22	S9	1	1
22	S11	1	1
22	N17	1	1
22	S10	1	1
22	N16	1	1
22	S8	1	1
22	N15	1	1
22	S7	1	1
22	N14	1	1
22	S5	1	1
22	S6	1	1
22	N19	1	1
22	S3	1	1
22	S2	1	1
22	S1	1	1
22	S4	1	1
22	N22	1	1
22	N21	1	1
22	N20	1	1
22	N18	1	1
22	N13	1	1
22	N5	1	1
22	N1	1	0.997
23	S20	1	1
23	S21	1	1
23	N4	1	1
23	S22	1	1
23	N3	1	1
23	S23	1	1
23	N2	1	1
23	S12	1	1
23	S14	1	1
23	N10	1	1
23	S13	1	1
23	N9	1	1
23	S18	1	1
23	S19	1	1
23	N11	1	1
23	N8	1	1
23	S15	1	1
23	N7	1	1
23	S16	1	1
23	S17	1	1
23	N12	1	1
23	N6	1	1
23	S9	1	1
23	S11	1	1
23	N17	1	1
23	S10	1	1
23	N16	1	1
23	S8	1	1
23	N15	1	1
23	S7	1	1
23	N14	1	1
23	S5	1	1
23	S6	1	1
23	N19	1	1
23	S3	1	1
23	S2	1	1
23	S1	1	1
23	S4	1	1
23	N22	1	1
23	N21	1	1
23	N20	1	1
23	N18	1	1
23	N13	1	1
23	N5	1	1
23	N1	1	0.997
24	S20	1	1
24	S21	1	1
24	N4	1	1
24	S22	1	1
24	N3	1	1
24	S23	1	1
24	N2	1	1
24	S12	1	1
24	S14	1	1
24	N10	1	1
24	S13	1	1
24	N9	1	1
24	S18	1	1
24	S19	1	1
24	N11	1	1
24	N8	1	1
24	S15	1	1
24	N7	1	1
24	S16	1	1
24	S17	1	1
24	N12	1	1
24	N6	1	1
24	S9	1	1
24	S11	1	1
24	N17	1	1
24	S10	1	1
24	N16	1	1
24	S8	1	1
24	N15	1	1
24	S7	1	1
24	N14	1	1
24	S5	1	1
24	S6	1	1
24	N19	1	1
24	S3	1	1
24	S2	1	1
24	S1	1	1
24	S4	1	1
24	N22	1	1
24	N21	1	1
24	N20	1	1
24	N18	1	1
24	N13	1	1
24	N5	1	1
24	N1	1	0.997
25	S20	1	1
25	S21	1	1
25	N4	1	1
25	S22	1	1
25	N3	1	1
25	S23	1	1
25	N2	1	1
25	S12	1	1
25	S14	1	1
25	N10	1	1
25	S13	1	1
25	N9	1	1
25	S18	1	1
25	S19	1	1
25	N11	1	1
25	N8	1	1
25	S15	1	1
25	N7	1	1
25	S16	1	1
25	S17	1	1
25	N12	1	1
25	N6	1	1
25	S9	1	1
25	S11	1	1
25	N17	1	1
25	S10	1	1
25	N16	1	1
25	S8	1	1
25	N15	1	1
25	S7	1	1
25	N14	1	1
25	S5	1	1
25	S6	1	1
25	N19	1	1
25	S3	1	1
25	S2	1	1
25	S1	1	1
25	S4	1	1
25	N22	1	1
25	N21	1	1
25	N20	1	1
25	N18	1	1
25	N13	1	1
25	N5	1	1
25	N1	1	0.997
26	S20	1	1
26	S21	1	1
26	N4	1	1
26	S22	1	1
26	N3	1	1
26	S23	1	1
26	N2	1	1
26	S12	1	1
26	S14	1	1
26	N10	1	1
26	S13	1	1
26	N9	1	1
26	S18	1	1
26	S19	1	1
26	N11	1	1
26	N8	1	1
26	S15	1	1
26	N7	1	1
26	S16	1	1
26	S17	1	1
26	N12	1	1
26	N6	1	1
26	S9	1	1
26	S11	1	1
26	N17	1	1
26	S10	1	1
26	N16	1	1
26	S8	1	1
26	N15	1	1
26	S7	1	1
26	N14	1	1
26	S5	1	1
26	S6	1	1
26	N19	1	1
26	S3	1	1
26	S2	1	1
26	S1	1	1
26	S4	1	1
26	N22	1	1
26	N21	1	1
26	N20	1	1
26	N18	1	1
26	N13	1	1
26	N5	1	1
26	N1	1	0.997
27	S20	1	1
27	S21	1	1
27	N4	1	1
27	S22	1	1
27	N3	1	1
27	S23	1	1
27	N2	1	1
27	S12	1	1
27	S14	1	1
27	N10	1	1
27	S13	1	1
27	N9	1	1
27	S18	1	1
27	S19	1	1
27	N11	1	1
27	N8	1	1
27	S15	1	1
27	N7	1	1
27	S16	1	1
27	S17	1	1
27	N12	1	1
27	N6	1	1
27	S9	1	1
27	S11	1	1
27	N17	1	1
27	S10	1	1
27	N16	1	1
27	S8	1	1
27	N15	1	1
27	S7	1	1
27	N14	1	1
27	S5	1	1
27	S6	1	1
27	N19	1	1
27	S3	1	1
27	S2	1	1
27	S1	1	1
27	S4	1	1
27	N22	1	1
27	N21	1	1
27	N20	1	1
27	N18	1	1
27	N13	1	1
27	N5	1	1
27	N1	1	0.997
28	S20	1	1
28	S21	1	1
28	N4	1	1
28	S22	1	1
28	N3	1	1
28	S23	1	1
28	N2	1	1
28	S12	1	1
28	S14	1	1
28	N10	1	1
28	S13	1	1
28	N9	1	1
28	S18	1	1
28	S19	1	1
28	N11	1	1
28	N8	1	1
28	S15	1	1
28	N7	1	1
28	S16	1	1
28	S17	1	1
28	N12	1	1
28	N6	1	1
28	S9	1	1
28	S11	1	1
28	N17	1	1
28	S10	1	1
28	N16	1	1
28	S8	1	1
28	N15	1	1
28	S7	1	1
28	N14	1	1
28	S5	1	1
28	S6	1	1
28	N19	1	1
28	S3	1	1
28	S2	1	1
28	S1	1	1
28	S4	1	1
28	N22	1	1
28	N21	1	1
28	N20	1	1
28	N18	1	1
28	N13	1	1
28	N5	1	1
28	N1	1	0.997
29	S20	1	1
29	S21	1	1
29	N4	1	1
29	S22	1	1
29	N3	1	1
29	S23	1	1
29	N2	1	1
29	S12	1	1
29	S14	1	1
29	N10	1	1
29	S13	1	1
29	N9	1	1
29	S18	1	1
29	S19	1	1
29	N11	1	1
29	N8	1	1
29	S15	1	1
29	N7	1	1
29	S16	1	1
29	S17	1	1
29	N12	1	1
29	N6	1	1
29	S9	1	1
29	S11	1	1
29	N17	1	1
29	S10	1	1
29	N16	1	1
29	S8	1	1
29	N15	1	1
29	S7	1	1
29	N14	1	1
29	S5	1	1
29	S6	1	1
29	N19	1	1
29	S3	1	1
29	S2	1	1
29	S1	1	1
29	S4	1	1
29	N22	1	1
29	N21	1	1
29	N20	1	1
29	N18	1	1
29	N13	1	1
29	N5	1	1
29	N1	1	0.997
30	S20	1	1
30	S21	1	1
30	N4	1	1
30	S22	1	1
30	N3	1	1
30	S23	1	1
30	N2	1	1
30	S12	1	1
30	S14	1	1
30	N10	1	1
30	S13	1	1
30	N9	1	1
30	S18	1	1
30	S19	1	1
30	N11	1	1
30	N8	1	1
30	S15	1	1
30	N7	1	1
30	S16	1	1
30	S17	1	1
30	N12	1	1
30	N6	1	1
30	S9	1	1
30	S11	1	1
30	N17	1	1
30	S10	1	1
30	N16	1	1
30	S8	1	1
30	N15	1	1
30	S7	1	1
30	N14	1	1
30	S5	1	1
30	S6	1	1
30	N19	1	1
30	S3	1	1
30	S2	1	1
30	S1	1	1
30	S4	1	1
30	N22	1	1
30	N21	1	1
30	N20	1	1
30	N18	1	1
30	N13	1	1
30	N5	1	1
30	N1	1	0.997
31	S20	1	1
31	S21	1	1
31	N4	1	1
31	S22	1	1
31	N3	1	1
31	S23	1	1
31	N2	1	1
31	S12	1	1
31	S14	1	1
31	N10	1	1
31	S13	1	1
31	N9	1	1
31	S18	1	1
31	S19	1	1
31	N11	1	1
31	N8	1	1
31	S15	1	1
31	N7	1	1
31	S16	1	1
31	S17	1	1
31	N12	1	1
31	N6	1	1
31	S9	1	1
31	S11	1	1
31	N17	1	1
31	S10	1	1
31	N16	1	1
31	S8	1	1
31	N15	1	1
31	S7	1	1
31	N14	1	1
31	S5	1	1
31	S6	1	1
31	N19	1	1
31	S3	1	1
31	S2	1	1
31	S1	1	1
31	S4	1	1
31	N22	1	1
31	N21	1	1
31	N20	1	1
31	N18	1	1
31	N13	1	1
31	N5	1	1
31	N1	1	0.997
32	S20	1	1
32	S21	1	1
32	N4	1	1
32	S22	1	1
32	N3	1	1
32	S23	1	1
32	N2	1	1
32	S12	1	1
32	S14	1	1
32	N10	1	1
32	S13	1	1
32	N9	1	1
32	S18	1	1
32	S19	1	1
32	N11	1	1
32	N8	1	1
32	S15	1	1
32	N7	1	1
32	S16	1	1
32	S17	1	1
32	N12	1	1
32	N6	1	1
32	S9	1	1
32	S11	1	1
32	N17	1	1
32	S10	1	1
32	N16	1	1
32	S8	1	1
32	N15	1	1
32	S7	1	1
32	N14	1	1
32	S5	1	1
32	S6	1	1
32	N19	1	1
32	S3	1	1
32	S2	1	1
32	S1	1	1
32	S4	1	1
32	N22	1	1
32	N21	1	1
32	N20	1	1
32	N18	1	1
32	N13	1	1
32	N5	1	1
32	N1	1	0.997
33	S20	1	1
33	S21	1	1
33	N4	1	1
33	S22	1	1
33	N3	1	1
33	S23	1	1
33	N2	1	1
33	S12	1	1
33	S14	1	1
33	N10	1	1
33	S13	1	1
33	N9	1	1
33	S18	1	1
33	S19	1	1
33	N11	1	1
33	N8	1	1
33	S15	1	1
33	N7	1	1
33	S16	1	1
33	S17	1	1
33	N12	1	1
33	N6	1	1
33	S9	1	1
33	S11	1	1
33	N17	1	1
33	S10	1	1
33	N16	1	1
33	S8	1	1
33	N15	1	1
33	S7	1	1
33	N14	1	1
33	S5	1	1
33	S6	1	1
33	N19	1	1
33	S3	1	1
33	S2	1	1
33	S1	1	1
33	S4	1	1
33	N22	1	1
33	N21	1	1
33	N20	1	1
33	N18	1	1
33	N13	1	1
33	N5	1	1
33	N1	1	0.997
34	S20	1	1
34	S21	1	1
34	N4	1	1
34	S22	1	1
34	N3	1	1
34	S23	1	1
34	N2	1	1
34	S12	1	1
34	S14	1	1
34	N10	1	1
34	S13	1	1
34	N9	1	1
34	S18	1	1
